date_iso,date,filename,url,description
2025-05-05,"May 05, 2025",ind_prs05052025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs05052025_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. May 13, 2025"
2025-05-02,"May 02, 2025",ind_prs02052025.pdf,https://www.niftyindices.com/Press_Release/ind_prs02052025.pdf,Nifty Waves Index launched at WAVES 2025 by Hon'ble Chief Minister of Maharashtra Shri Devendra Fadnavis
2025-05-02,"May 02, 2025",ind_prs02052025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs02052025_1.pdf,Revision in the name of the Index
2025-04-30,"Apr 30, 2025",ind_prs30042025.pdf,https://www.niftyindices.com/Press_Release/ind_prs30042025.pdf,"Changes in Nifty Fixed Income indices w.e.f. May 06, 2025"
2025-04-25,"Apr 25, 2025",ind_prs25042025.pdf,https://www.niftyindices.com/Press_Release/ind_prs25042025.pdf,"Changes in Nifty Fixed Income indices w.e.f. Apr 30, 2025"
2025-04-23,"Apr 23, 2025",ind_prs23042025.pdf,https://www.niftyindices.com/Press_Release/ind_prs23042025.pdf,"Changes in Nifty Fixed Income indices w.e.f. Apr 30, 2025"
2025-04-21,"Apr 21, 2025",ind_prs21042025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21042025.pdf,Corporate Adjustment for Sterlite Technologies Ltd. in Nifty Indices
2025-04-21,"Apr 21, 2025",ind_prs21042025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs21042025_1.pdf,"Replacements in indices w.e.f. April 30, 2025"
2025-04-08,"Apr 08, 2025",ind_prs08042025.pdf,https://www.niftyindices.com/Press_Release/ind_prs08042025.pdf,11 new Passive Funds tracking Nifty Indices launched in Japan and Korea in FY 2024-25
2025-04-08,"Apr 08, 2025",ind_prs08042025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs08042025_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. April 15, 2025"
2025-04-07,"Apr 07, 2025",ind_prs07042025.pdf,https://www.niftyindices.com/Press_Release/ind_prs07042025.pdf,"Discontinuation Nifty BHARAT Bond Index - April 2025 effective April 15, 2025"
2025-04-07,"Apr 07, 2025",ind_prs07042025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs07042025_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. April 11, 2025"
2025-04-04,"Apr 04, 2025",ind_prs04042025.pdf,https://www.niftyindices.com/Press_Release/ind_prs04042025.pdf,NSE Indices launches Nifty500 Flexicap Quality 30 Index
2025-04-04,"Apr 04, 2025",ind_prs04042025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs04042025_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. Apr 09, 2025"
2025-04-04,"Apr 04, 2025",ind_prs04042025_2.pdf,https://www.niftyindices.com/Press_Release/ind_prs04042025_2.pdf,"Replacement in indices w.e.f. April 11, 2025"
2025-04-02,"Apr 02, 2025",ind_prs02042025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs02042025_1.pdf,"Replacement in Nifty SME Emerge w.e.f. April 04, 2025"
2025-04-02,"Apr 02, 2025",ind_prs02042025.pdf,https://www.niftyindices.com/Press_Release/ind_prs02042025.pdf,Corporate Adjustment for Siemens Ltd. in Nifty Indices
2025-03-25,"Mar 25, 2025",ind_prs25032025.pdf,https://www.niftyindices.com/Press_Release/ind_prs25032025.pdf,"Replacements in Nifty IPO w.e.f. March 28, 2025"
2025-03-25,"Mar 25, 2025",ind_prs25032025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs25032025_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. March 28, 2025"
2025-03-21,"Mar 21, 2025",ind_prs21032025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs21032025_1.pdf,"Shri Ashwani Bhatia, SEBI Whole-Time Member launches NSE's dedicated website for Indian Municipal Bonds"
2025-03-21,"Mar 21, 2025",ind_prs21032025_2.pdf,https://www.niftyindices.com/Press_Release/ind_prs21032025_2.pdf,"Replacement in Nifty SME Emerge index w.e.f. March 28, 2025"
2025-03-21,"Mar 21, 2025",ind_prs21032025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21032025.pdf,Changes in Nifty Fixed Income indices w.e.f. 28 Mar 2025
2025-03-17,"Mar 17, 2025",ind_prs17032025.pdf,https://www.niftyindices.com/Press_Release/ind_prs17032025.pdf,Replacement in indices
2025-03-17,"Mar 17, 2025",ind_prs17032025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs17032025_1.pdf,"Exclusion of Odigma Consultancy Solutions Ltd. from Nifty indices w.e.f. March 19, 2025"
2025-03-13,"Mar 13, 2025",ind_prs13032025.pdf,https://www.niftyindices.com/Press_Release/ind_prs13032025.pdf,"Replacements in indices w.e.f. March 28, 2025"
2025-03-11,"Mar 11, 2025",ind_prs11032025.pdf,https://www.niftyindices.com/Press_Release/ind_prs11032025.pdf,NSE Indices launches Nifty Chemicals Index
2025-03-10,"Mar 10, 2025",ind_prs10032025.pdf,https://www.niftyindices.com/Press_Release/ind_prs10032025.pdf,Changes in Nifty Fixed Income indices w.e.f. March 13 2025
2025-03-06,"Mar 06, 2025",ind_prs06032025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs06032025_1.pdf,"Replacement in Nifty SME Emerge index w.e.f. March 13, 2025"
2025-03-06,"Mar 06, 2025",ind_prs06032025.pdf,https://www.niftyindices.com/Press_Release/ind_prs06032025.pdf,"Replacement in indices w.e.f. March 10, 2025"
2025-02-28,"Feb 28, 2025",ind_prs28022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs28022025.pdf,NSE Indices launches Nifty India Internet & E-Commerce Index
2025-02-25,"Feb 25, 2025",ind_prs25022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs25022025.pdf,NSE Indices launches two new target maturity indices
2025-02-25,"Feb 25, 2025",ind_prs25022025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs25022025_1.pdf,"Replacement in Nifty IPO w.e.f. March 03, 2025"
2025-02-25,"Feb 25, 2025",ind_prs25022025_2.pdf,https://www.niftyindices.com/Press_Release/ind_prs25022025_2.pdf,"Changes in Nifty Fixed Income indices w.e.f. March 03, 2025"
2025-02-24,"Feb 24, 2025",ind_prs24022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022025.pdf,Changes in Nifty Fixed Income indices w.e.f. 28 Feb 2025
2025-02-21,"Feb 21, 2025",ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,"Replacements in indices w.e.f. March 28, 2025"
2025-02-20,"Feb 20, 2025",ind_prs20022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs20022025.pdf,"Replacement in Nifty IPO w.e.f. February 25, 2025"
2025-02-20,"Feb 20, 2025",ind_prs20022025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20022025_1.pdf,Changes in Nifty Fixed Income indices w.e.f. 28 Feb 2025
2025-02-18,"Feb 18, 2025",ind_prs18022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs18022025.pdf,"Replacements in indices w.e.f. February 28, 2028"
2025-02-18,"Feb 18, 2025",ind_prs18022025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs18022025_1.pdf,"Replacement in Nifty IPO w.e.f. February 21, 2025"
2025-02-14,"Feb 14, 2025",ind_prs14022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs14022025.pdf,Meeting of the Index Maintenance Sub-Committee (Equity)
2025-02-06,"Feb 06, 2025",ind_prs06022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs06022025.pdf,NSE Indices launches Nifty500 Multifactor MQVLv 50 Index
2025-02-06,"Feb 06, 2025",ind_prs06022025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs06022025_1.pdf,"Exclusion of ITC Hotels Ltd. from Nifty indices w.e.f. February 10, 2025"
2025-02-05,"Feb 05, 2025",ind_prs05022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs05022025.pdf,"Replacement in Nifty IPO w.e.f. February 10, 2025"
2025-02-05,"Feb 05, 2025",ind_prs05022025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs05022025_1.pdf,"Exclusion of Onesource Specialty Pharma Ltd. from Nifty indices w.e.f. February 07, 2025"
2025-01-30,"Jan 30, 2025",ind_prs30012025.pdf,https://www.niftyindices.com/Press_Release/ind_prs30012025.pdf,"Replacement in Nifty IPO w.e.f. February 03, 2025"
2025-01-28,"Jan 28, 2025",ind_prs28012025.pdf,https://www.niftyindices.com/Press_Release/ind_prs28012025.pdf,Changes in Nifty Fixed Income indices w.e.f. 31 Jan 2025
2025-01-24,"Jan 24, 2025",ind_prs24012025.pdf,https://www.niftyindices.com/Press_Release/ind_prs24012025.pdf,"Replacement in Nifty IPO w.e.f. January 29, 2025"
2025-01-24,"Jan 24, 2025",ind_prs24012025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24012025_1.pdf,Changes in Nifty Fixed Income indices w.e.f. 31 Jan 2025
2025-01-24,"Jan 24, 2025",ind_prs24012025_2.pdf,https://www.niftyindices.com/Press_Release/ind_prs24012025_2.pdf,NSE Indices launches new Sub-Category level Nifty AIF Benchmark
2025-01-24,"Jan 24, 2025",ind_prs24012025_3.pdf,https://www.niftyindices.com/Press_Release/ind_prs24012025_3.pdf,"Live trading session on Saturday, February 01, 2025"
2025-01-21,"Jan 21, 2025",ind_prs21012025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21012025.pdf,"Replacement in Nifty IPO w.e.f. January 24, 2025"
2025-01-15,"Jan 15, 2025",ind_prs15012025.pdf,https://www.niftyindices.com/Press_Release/ind_prs15012025.pdf,"Replacement in Nifty IPO w.e.f. January 20, 2025"
2025-01-14,"Jan 14, 2025",ind_prs14012025.pdf,https://www.niftyindices.com/Press_Release/ind_prs14012025.pdf,"Replacement in Nifty IPO w.e.f. January 17, 2025"
2025-01-08,"Jan 08, 2025",ind_prs08012025.pdf,https://www.niftyindices.com/Press_Release/ind_prs08012025.pdf,"Replacement in Nifty IPO index w.e.f. January 13, 2025"
2025-01-01,"Jan 01, 2025",ind_prs01012025.pdf,https://www.niftyindices.com/Press_Release/ind_prs01012025.pdf,"Replacements in Nifty IPO index w.e.f. January 06, 2025"
2024-12-31,"Dec 31, 2024",ind_prs31122024.pdf,https://www.niftyindices.com/Press_Release/ind_prs31122024.pdf,"Replacements in Nifty IPO index w.e.f. January 03, 2025"
2024-12-30,"Dec 30, 2024",ind_prs30122024.pdf,https://www.niftyindices.com/Press_Release/ind_prs30122024.pdf,Corporate Adjustment for ITC Ltd. in Nifty Indices
2024-12-30,"Dec 30, 2024",ind_prs30122024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs30122024_1.pdf,"Replacements in Nifty IPO index w.e.f. January 02, 2025"
2024-12-26,"Dec 26, 2024",ind_prs26122024.pdf,https://www.niftyindices.com/Press_Release/ind_prs26122024.pdf,"Replacements in Nifty IPO w.e.f. December 31, 2024"
2024-12-26,"Dec 26, 2024",ind_prs26122024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs26122024_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. December 31, 2024"
2024-12-24,"Dec 24, 2024",ind_prs24122024.pdf,https://www.niftyindices.com/Press_Release/ind_prs24122024.pdf,"Replacement in Nifty SME Emerge w.e.f. December 27, 2024"
2024-12-23,"Dec 23, 2024",ind_prs23122024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs23122024_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. December 31, 2024"
2024-12-23,"Dec 23, 2024",ind_prs23122024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23122024.pdf,"Replacement in Nifty IPO w.e.f. December 27, 2024"
2024-12-20,"Dec 20, 2024",ind_prs20122024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs20122024_1.pdf,"Replacement in Nifty IPO w.e.f. December 26, 2024"
2024-12-20,"Dec 20, 2024",ind_prs20122024.pdf,https://www.niftyindices.com/Press_Release/ind_prs20122024.pdf,NSE Indices launches two new strategy indices
2024-12-19,"Dec 19, 2024",ind_prs19122024.pdf,https://www.niftyindices.com/Press_Release/ind_prs19122024.pdf,"Replacements in Nifty IPO w.e.f. December 24, 2024"
2024-12-11,"Dec 11, 2024",ind_prs11122024.pdf,https://www.niftyindices.com/Press_Release/ind_prs11122024.pdf,"Replacements in indices and Revision in criteria w.e.f. December 31, 2024"
2024-12-09,"Dec 09, 2024",ind_prs09122024.pdf,https://www.niftyindices.com/Press_Release/ind_prs09122024.pdf,"Replacement in Nifty IPO w.e.f. December 12, 2024"
2024-12-02,"Dec 02, 2024",ind_prs02122024.pdf,https://www.niftyindices.com/Press_Release/ind_prs02122024.pdf,"Replacement in Nifty IPO w.e.f. December 05, 2024"
2024-12-02,"Dec 02, 2024",ind_prs02122024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs02122024_1.pdf,Corporate Adjustment for Strides Pharma Science Ltd.
2024-11-28,"Nov 28, 2024",ind_prs28112024.pdf,https://www.niftyindices.com/Press_Release/ind_prs28112024.pdf,Corporate Adjustment for Emkay Taps and Cutting Tools Ltd. in Nifty SME Emerge
2024-11-28,"Nov 28, 2024",ind_prs28112024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs28112024_1.pdf,"Replacement in Nifty IPO w.e.f. December 03, 2024"
2024-11-28,"Nov 28, 2024",ind_prs28112024_2.pdf,https://www.niftyindices.com/Press_Release/ind_prs28112024_2.pdf,"Replacement in Nifty SME Emerge w.e.f. December 02, 2024"
2024-11-25,"Nov 25, 2024",ind_prs25112024.pdf,https://www.niftyindices.com/Press_Release/ind_prs25112024.pdf,NSE Indices launches Nifty India Railways PSU Index
2024-11-25,"Nov 25, 2024",ind_prs25112024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs25112024_1.pdf,"Replacement in Nifty IPO w.e.f. November 28, 2024"
2024-11-22,"Nov 22, 2024",ind_prs22112024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs22112024_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. November 29, 2024"
2024-11-22,"Nov 22, 2024",ind_prs22112024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22112024.pdf,"Replacements in indices w.e.f. November 29, 2024"
2024-11-18,"Nov 18, 2024",ind_prs18112024.pdf,https://www.niftyindices.com/Press_Release/ind_prs18112024.pdf,"Replacement in Nifty IPO w.e.f. November 22, 2024"
2024-11-14,"Nov 14, 2024",ind_prs14112024.pdf,https://www.niftyindices.com/Press_Release/ind_prs14112024.pdf,"Replacement in Nifty IPO w.e.f. November 21, 2024"
2024-11-13,"Nov 13, 2024",ind_prs13112024.pdf,https://www.niftyindices.com/Press_Release/ind_prs13112024.pdf,"Replacement in Nifty IPO w.e.f. November 19, 2024"
2024-11-12,"Nov 12, 2024",ind_prs12112024.pdf,https://www.niftyindices.com/Press_Release/ind_prs12112024.pdf,NSE Indices launches Nifty India Select 5 Corporate Groups (MAATR)
2024-11-05,"Nov 05, 2024",ind_prs05112024.pdf,https://www.niftyindices.com/Press_Release/ind_prs05112024.pdf,"Replacement in Nifty IPO index w.e.f. November 08, 2024"
2024-11-05,"Nov 05, 2024",ind_prs05112024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs05112024_1.pdf,"Replacement in Nifty SME Emerge index w.e.f. November 12, 2024"
2024-10-31,"Oct 31, 2024",ind_prs31102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs31102024.pdf,"Replacement in Nifty IPO index w.e.f. November 05, 2024"
2024-10-29,"Oct 29, 2024",ind_prs29102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs29102024.pdf,"Replacements in Nifty IPO index w.e.f. November 01, 2024"
2024-10-29,"Oct 29, 2024",ind_prs29102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs29102024_1.pdf,"Replacement in Nifty SME Emerge index w.e.f. November 05, 2024"
2024-10-28,"Oct 28, 2024",ind_prs28102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs28102024.pdf,Changes in Nifty Fixed Income indices w.e.f. October 31 2024
2024-10-25,"Oct 25, 2024",ind_prs25102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs25102024.pdf,NSE Indices launches Nifty India New Age Consumption Index
2024-10-24,"Oct 24, 2024",ind_prs24102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs24102024.pdf,Changes in Nifty Fixed Income indices w.e.f. October 31 2024
2024-10-23,"Oct 23, 2024",ind_prs23102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23102024.pdf,"Replacement in Nifty IPO w.e.f. October 28, 2024"
2024-10-22,"Oct 22, 2024",ind_prs22102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22102024.pdf,NSE Indices launches Nifty Top 20 Equal Weight Index
2024-10-16,"Oct 16, 2024",ind_prs16102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs16102024.pdf,"Replacement in Nifty IPO w.e.f. October 21, 2024"
2024-10-15,"Oct 15, 2024",ind_prs15102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs15102024.pdf,NSE Indices launches Nifty Top 15 Equal Weight Index
2024-10-10,"Oct 10, 2024",ind_prs10102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024.pdf,"Replacement in indices w.e.f. October 16, 2024"
2024-10-10,"Oct 10, 2024",ind_prs10102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_1.pdf,"Replacements in indices w.e.f. October 31, 2024"
2024-10-10,"Oct 10, 2024",ind_prs10102024_2.pdf,https://www.niftyindices.com/Press_Release/ind_prs10102024_2.pdf,"Changes in Nifty Fixed Income indices w.e.f. October 15, 2024"
2024-10-07,"Oct 07, 2024",ind_prs07102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07102024.pdf,"Replacement in Nifty IPO w.e.f. October 10, 2024"
2024-10-04,"Oct 04, 2024",ind_prs04102024_2.pdf,https://www.niftyindices.com/Press_Release/ind_prs04102024_2.pdf,"Changes in Nifty Fixed Income indices w.e.f. October 11, 2024"
2024-10-04,"Oct 04, 2024",ind_prs04102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs04102024.pdf,"Replacement in indices w.e.f. October 10, 2024"
2024-10-04,"Oct 04, 2024",ind_prs04102024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs04102024_1.pdf,"Replacement in Nifty IPO w.e.f. October 09, 2024"
2024-10-01,"Oct 01, 2024",ind_prs01102024.pdf,https://www.niftyindices.com/Press_Release/ind_prs01102024.pdf,"Replacement in Nifty IPO w.e.f. October 07, 2024"
2024-09-25,"Sep 25, 2024",ind_prs25092024.pdf,https://www.niftyindices.com/Press_Release/ind_prs25092024.pdf,Replacements in indices
2024-09-25,"Sep 25, 2024",ind_prs25092024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs25092024_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. September 30, 2024"
2024-09-23,"Sep 23, 2024",ind_prs23092024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23092024.pdf,Replacements in indices and revision in guideline for calculation of 'Investable Weight Factor' (IWF)
2024-09-23,"Sep 23, 2024",ind_prs23092024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs23092024_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. September 30, 2024"
2024-09-19,"Sep 19, 2024",ind_prs19092024.pdf,https://www.niftyindices.com/Press_Release/ind_prs19092024.pdf,"Exclusion of Sanofi Consumer Healthcare India Ltd. from Nifty indices w.e.f. September 23, 2024"
2024-09-18,"Sep 18, 2024",ind_prs18092024.pdf,https://www.niftyindices.com/Press_Release/ind_prs18092024.pdf,"Replacement in Nifty IPO index w.e.f. September 23, 2024"
2024-09-17,"Sep 17, 2024",ind_prs17092024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs17092024_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. September 23, 2024"
2024-09-17,"Sep 17, 2024",ind_prs17092024.pdf,https://www.niftyindices.com/Press_Release/ind_prs17092024.pdf,"Replacements in Nifty IPO index w.e.f. September 20, 2024"
2024-09-13,"Sep 13, 2024",ind_prs13092024.pdf,https://www.niftyindices.com/Press_Release/ind_prs13092024.pdf,"Exclusion of Raymond Lifestyle Ltd. from Nifty indices w.e.f. September 17, 2024"
2024-09-13,"Sep 13, 2024",ind_prs13092024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs13092024_1.pdf,"Replacement in Nifty IPO index w.e.f. September 18, 2024"
2024-09-10,"Sep 10, 2024",ind_prs10092024.pdf,https://www.niftyindices.com/Press_Release/ind_prs10092024.pdf,"Replacement in Nifty IPO w.e.f. September 13, 2024"
2024-09-10,"Sep 10, 2024",ind_prs10092024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs10092024_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. September 13, 2024"
2024-09-09,"Sep 09, 2024",ind_prs09092024.pdf,https://www.niftyindices.com/Press_Release/ind_prs09092024.pdf,NSE Indices launches Nifty Capital Markets Index
2024-09-09,"Sep 09, 2024",ind_prs09092024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs09092024_1.pdf,"Replacement in Nifty IPO index w.e.f. September 12, 2024"
2024-09-09,"Sep 09, 2024",ind_prs09092024_2.pdf,https://www.niftyindices.com/Press_Release/ind_prs09092024_2.pdf,Changes in Nifty Fixed Income indices
2024-09-06,"Sep 06, 2024",ind_prs06092024.pdf,https://www.niftyindices.com/Press_Release/ind_prs06092024.pdf,Corporate Adjustment for Infibeam Avenues Ltd. in Nifty indices
2024-09-05,"Sep 05, 2024",ind_prs05092024.pdf,https://www.niftyindices.com/Press_Release/ind_prs05092024.pdf,"Replacement in Nifty IPO index w.e.f. September 10, 2024"
2024-09-04,"Sep 04, 2024",ind_prs04092024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs04092024_1.pdf,"Replacement in Nifty IPO index w.e.f. September 09, 2024"
2024-09-04,"Sep 04, 2024",ind_prs04092024.pdf,https://www.niftyindices.com/Press_Release/ind_prs04092024.pdf,NSE Indices launches Nifty500 Multicap Momentum Quality 50 index
2024-08-30,"Aug 30, 2024",ind_prs30082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs30082024.pdf,"Changes in Nifty Fixed Income indices w.e.f. September 04, 2024"
2024-08-29,"Aug 29, 2024",ind_prs29082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs29082024.pdf,"Replacement in Nifty IPO index w.e.f. September 03, 2024"
2024-08-27,"Aug 27, 2024",ind_prs27082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs27082024.pdf,"Replacements in indices w.e.f. September 03, 2024"
2024-08-27,"Aug 27, 2024",ind_prs27082024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs27082024_1.pdf,"Replacement in Nifty IPO index w.e.f. August 30, 2024"
2024-08-23,"Aug 23, 2024",ind_prs23082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,"Replacements in indices and revision in criteria w.e.f. September 30, 2024"
2024-08-23,"Aug 23, 2024",ind_prs23082024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024_1.pdf,"Replacements in indices w.e.f. August 30, 2024"
2024-08-23,"Aug 23, 2024",ind_prs23082024_2.pdf,https://www.niftyindices.com/Press_Release/ind_prs23082024_2.pdf,Changes in Nifty Fixed Income indices
2024-08-21,"Aug 21, 2024",ind_prs21082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs21082024.pdf,"Replacement in Nifty IPO index w.e.f. August 26, 2024"
2024-08-16,"Aug 16, 2024",ind_prs16082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs16082024.pdf,Meeting of the Index Maintenance Sub-Committee (Equity)
2024-08-14,"Aug 14, 2024",ind_prs14082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs14082024.pdf,"Replacements in Nifty IPO index w.e.f. August 20, 2024"
2024-08-12,"Aug 12, 2024",ind_prs12082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs12082024.pdf,"Replacement in Nifty IPO index w.e.f. August 16, 2024"
2024-08-09,"Aug 09, 2024",ind_prs09082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs09082024.pdf,"Replacement in Nifty IPO index w.e.f. August 14, 2024"
2024-08-09,"Aug 09, 2024",ind_prs09082024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs09082024_1.pdf,"Changes in Nifty Fixed Income indices w.e.f. August 14, 2024"
2024-08-07,"Aug 07, 2024",ind_prs07082024.pdf,https://www.niftyindices.com/Press_Release/ind_prs07082024.pdf,"Replacement in Nifty IPO index w.e.f. August 12, 2024"
2024-07-26,"Jul 26, 2024",ind_prs26072024.pdf,https://www.niftyindices.com/Press_Release/ind_prs26072024.pdf,"Replacement in Nifty IPO index w.e.f. August 01, 2024"
2024-07-25,"Jul 25, 2024",ind_prs25072024.pdf,https://www.niftyindices.com/Press_Release/ind_prs25072024.pdf,NSE Indices launches Nifty Rural Index
2024-07-24,"Jul 24, 2024",ind_prs24072024.pdf,https://www.niftyindices.com/Press_Release/ind_prs24072024.pdf,"Replacements in indices w.e.f. July 31, 2024"
2024-07-24,"Jul 24, 2024",ind_prs24072024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24072024_1.pdf,Changes in Nifty Fixed Income indices
2024-07-19,"Jul 19, 2024",ind_prs19072024.pdf,https://www.niftyindices.com/Press_Release/ind_prs19072024.pdf,NSE Indices launches Nifty IPO Index
2024-07-18,"Jul 18, 2024",ind_prs18072024.pdf,https://www.niftyindices.com/Press_Release/ind_prs18072024.pdf,"Changes in Nifty Fixed Income indices w.e.f. July 23, 2024"
2024-07-05,"Jul 05, 2024",ind_prs05072024.pdf,https://www.niftyindices.com/Press_Release/ind_prs05072024.pdf,Corporate Adjustment for Raymond Ltd. in Nifty indices
2024-06-27,"Jun 27, 2024",ind_prs27062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs27062024.pdf,"Replacement in Nifty SME Emerge w.e.f. July 01, 2024"
2024-06-26,"Jun 26, 2024",ind_prs26062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs26062024.pdf,Changes in Nifty Fixed Income indices
2024-06-25,"Jun 25, 2024",ind_prs25062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs25062024.pdf,"Changes in Nifty Fixed Income indices w.e.f. June 28, 2024"
2024-06-24,"Jun 24, 2024",ind_prs24062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs24062024.pdf,NSE Indices launches Nifty Top 10 Equal Weight Index
2024-06-21,"Jun 21, 2024",ind_prs21062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs21062024.pdf,"Replacement in Nifty SME Emerge index w.e.f. June 25, 2024"
2024-06-21,"Jun 21, 2024",ind_prs21062024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs21062024_1.pdf,"Replacement in indices w.e.f. June 28, 2024"
2024-06-21,"Jun 21, 2024",ind_prs21062024_2.pdf,https://www.niftyindices.com/Press_Release/ind_prs21062024_2.pdf,Changes in Nifty Fixed Income indices
2024-06-20,"Jun 20, 2024",ind_prs20062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs20062024.pdf,"Changes in Nifty Fixed Income indices w.e.f. June 25, 2024"
2024-06-18,"Jun 18, 2024",ind_prs18062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs18062024.pdf,NSE Indices launches Nifty India Tourism Index
2024-06-12,"Jun 12, 2024",ind_prs12062024.pdf,https://www.niftyindices.com/Press_Release/ind_prs12062024.pdf,NSE Indices launches Nifty200 Value 30 Index
2024-06-07,"Jun 07, 2024",ind_prs07062024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs07062024_1.pdf,NSE Indices launches Nifty500 LargeMidSmall Equal-Cap Weighted index
